"animal","block","family","sire","dam","trait","value","dish"
1208,16,"B16.S3xD1",1261,1262,"h.length",170.16,NA
1208,16,"B16.S3xD1",1261,1262,"n.length",432.26,NA
1209,16,"B16.S3xD1",1261,1262,"h.length",211.01,NA
1209,16,"B16.S3xD1",1261,1262,"n.length",456.53,NA
1210,16,"B16.S3xD1",1261,1262,"h.length",204.02,NA
1210,16,"B16.S3xD1",1261,1262,"n.length",467.56,NA
1211,16,"B16.S3xD1",1261,1262,"h.length",203.37,NA
1211,16,"B16.S3xD1",1261,1262,"n.length",452.16,NA
1212,16,"B16.S3xD1",1261,1262,"h.length",216.83,NA
1212,16,"B16.S3xD1",1261,1262,"n.length",459.71,NA
1213,16,"B16.S3xD1",1261,1262,"h.length",194.91,NA
1213,16,"B16.S3xD1",1261,1262,"n.length",435.15,NA
1214,16,"B16.S3xD1",1261,1262,"h.length",189.59,NA
1214,16,"B16.S3xD1",1261,1262,"n.length",447.06,NA
1215,16,"B16.S3xD1",1261,1262,"h.length",186.74,NA
1215,16,"B16.S3xD1",1261,1262,"n.length",454.99,NA
1216,16,"B16.S3xD1",1261,1262,"h.length",192.75,NA
1216,16,"B16.S3xD1",1261,1262,"n.length",454.04,NA
5014,16,"B16.S3xD1",1261,1262,"hatching",1,534
5015,16,"B16.S3xD1",1261,1262,"hatching",1,534
5016,16,"B16.S3xD1",1261,1262,"hatching",1,534
5017,16,"B16.S3xD1",1261,1262,"hatching",1,534
5018,16,"B16.S3xD1",1261,1262,"hatching",1,534
5019,16,"B16.S3xD1",1261,1262,"hatching",1,534
5020,16,"B16.S3xD1",1261,1262,"hatching",1,534
5021,16,"B16.S3xD1",1261,1262,"hatching",1,534
5022,16,"B16.S3xD1",1261,1262,"hatching",1,534
5023,16,"B16.S3xD1",1261,1262,"hatching",1,534
5024,16,"B16.S3xD1",1261,1262,"hatching",1,534
5025,16,"B16.S3xD1",1261,1262,"hatching",1,534
5026,16,"B16.S3xD1",1261,1262,"hatching",1,534
5027,16,"B16.S3xD1",1261,1262,"hatching",1,534
5028,16,"B16.S3xD1",1261,1262,"hatching",1,534
5029,16,"B16.S3xD1",1261,1262,"hatching",1,534
5030,16,"B16.S3xD1",1261,1262,"hatching",0,534
5031,16,"B16.S3xD1",1261,1262,"hatching",1,535
5032,16,"B16.S3xD1",1261,1262,"hatching",1,535
5033,16,"B16.S3xD1",1261,1262,"hatching",1,535
5034,16,"B16.S3xD1",1261,1262,"hatching",1,535
5035,16,"B16.S3xD1",1261,1262,"hatching",1,535
5036,16,"B16.S3xD1",1261,1262,"hatching",1,535
5037,16,"B16.S3xD1",1261,1262,"hatching",1,535
5038,16,"B16.S3xD1",1261,1262,"hatching",1,535
5039,16,"B16.S3xD1",1261,1262,"hatching",1,535
5040,16,"B16.S3xD1",1261,1262,"hatching",1,535
5041,16,"B16.S3xD1",1261,1262,"hatching",1,535
5042,16,"B16.S3xD1",1261,1262,"hatching",1,535
5043,16,"B16.S3xD1",1261,1262,"hatching",1,535
5044,16,"B16.S3xD1",1261,1262,"hatching",1,535
5045,16,"B16.S3xD1",1261,1262,"hatching",1,535
5046,16,"B16.S3xD1",1261,1262,"hatching",1,535
5047,16,"B16.S3xD1",1261,1262,"hatching",0,535
5048,16,"B16.S3xD1",1261,1262,"hatching",0,535
5049,16,"B16.S3xD1",1261,1262,"hatching",1,536
5050,16,"B16.S3xD1",1261,1262,"hatching",1,536
5051,16,"B16.S3xD1",1261,1262,"hatching",1,536
5052,16,"B16.S3xD1",1261,1262,"hatching",1,536
5053,16,"B16.S3xD1",1261,1262,"hatching",1,536
5054,16,"B16.S3xD1",1261,1262,"hatching",1,536
5055,16,"B16.S3xD1",1261,1262,"hatching",1,536
5056,16,"B16.S3xD1",1261,1262,"hatching",1,536
5057,16,"B16.S3xD1",1261,1262,"hatching",1,536
5058,16,"B16.S3xD1",1261,1262,"hatching",1,536
5059,16,"B16.S3xD1",1261,1262,"hatching",1,536
5060,16,"B16.S3xD1",1261,1262,"hatching",1,536
5061,16,"B16.S3xD1",1261,1262,"hatching",1,536
5062,16,"B16.S3xD1",1261,1262,"hatching",1,536
5063,16,"B16.S3xD1",1261,1262,"hatching",1,536
5064,16,"B16.S3xD1",1261,1262,"hatching",1,536
5065,16,"B16.S3xD1",1261,1262,"hatching",1,536
5066,16,"B16.S3xD1",1261,1262,"hatching",0,536
1217,16,"B16.S3xD2",1261,1263,"h.length",204.78,NA
1217,16,"B16.S3xD2",1261,1263,"n.length",456.22,NA
1218,16,"B16.S3xD2",1261,1263,"h.length",203.02,NA
1218,16,"B16.S3xD2",1261,1263,"n.length",449.18,NA
1219,16,"B16.S3xD2",1261,1263,"h.length",214.93,NA
1219,16,"B16.S3xD2",1261,1263,"n.length",449.69,NA
1220,16,"B16.S3xD2",1261,1263,"h.length",202.82,NA
1220,16,"B16.S3xD2",1261,1263,"n.length",449.64,NA
1221,16,"B16.S3xD2",1261,1263,"h.length",208,NA
1221,16,"B16.S3xD2",1261,1263,"n.length",441.23,NA
1222,16,"B16.S3xD2",1261,1263,"h.length",216.48,NA
1222,16,"B16.S3xD2",1261,1263,"n.length",446.73,NA
1223,16,"B16.S3xD2",1261,1263,"h.length",211.14,NA
1223,16,"B16.S3xD2",1261,1263,"n.length",440.22,NA
1224,16,"B16.S3xD2",1261,1263,"h.length",223.35,NA
1224,16,"B16.S3xD2",1261,1263,"n.length",461.32,NA
1225,16,"B16.S3xD2",1261,1263,"h.length",218.02,NA
1225,16,"B16.S3xD2",1261,1263,"n.length",470.82,NA
1226,16,"B16.S3xD2",1261,1263,"h.length",230.85,NA
1226,16,"B16.S3xD2",1261,1263,"n.length",460.64,NA
1227,16,"B16.S3xD2",1261,1263,"h.length",217.64,NA
1227,16,"B16.S3xD2",1261,1263,"n.length",459.23,NA
1228,16,"B16.S3xD2",1261,1263,"h.length",209.61,NA
1228,16,"B16.S3xD2",1261,1263,"n.length",469.33,NA
5067,16,"B16.S3xD2",1261,1263,"hatching",1,540
5068,16,"B16.S3xD2",1261,1263,"hatching",1,540
5069,16,"B16.S3xD2",1261,1263,"hatching",1,540
5070,16,"B16.S3xD2",1261,1263,"hatching",1,540
5071,16,"B16.S3xD2",1261,1263,"hatching",1,540
5072,16,"B16.S3xD2",1261,1263,"hatching",1,540
5073,16,"B16.S3xD2",1261,1263,"hatching",1,540
5074,16,"B16.S3xD2",1261,1263,"hatching",1,540
5075,16,"B16.S3xD2",1261,1263,"hatching",1,540
5076,16,"B16.S3xD2",1261,1263,"hatching",1,540
5077,16,"B16.S3xD2",1261,1263,"hatching",1,540
5078,16,"B16.S3xD2",1261,1263,"hatching",1,540
5079,16,"B16.S3xD2",1261,1263,"hatching",1,540
5080,16,"B16.S3xD2",1261,1263,"hatching",1,540
5081,16,"B16.S3xD2",1261,1263,"hatching",1,540
5082,16,"B16.S3xD2",1261,1263,"hatching",1,540
5083,16,"B16.S3xD2",1261,1263,"hatching",1,540
5084,16,"B16.S3xD2",1261,1263,"hatching",1,540
5085,16,"B16.S3xD2",1261,1263,"hatching",1,540
5086,16,"B16.S3xD2",1261,1263,"hatching",1,541
5087,16,"B16.S3xD2",1261,1263,"hatching",1,541
5088,16,"B16.S3xD2",1261,1263,"hatching",1,541
5089,16,"B16.S3xD2",1261,1263,"hatching",1,541
5090,16,"B16.S3xD2",1261,1263,"hatching",1,541
5091,16,"B16.S3xD2",1261,1263,"hatching",1,541
5092,16,"B16.S3xD2",1261,1263,"hatching",1,541
5093,16,"B16.S3xD2",1261,1263,"hatching",1,541
5094,16,"B16.S3xD2",1261,1263,"hatching",1,541
5095,16,"B16.S3xD2",1261,1263,"hatching",1,541
5096,16,"B16.S3xD2",1261,1263,"hatching",1,541
5097,16,"B16.S3xD2",1261,1263,"hatching",1,541
5098,16,"B16.S3xD2",1261,1263,"hatching",1,541
5099,16,"B16.S3xD2",1261,1263,"hatching",1,541
5100,16,"B16.S3xD2",1261,1263,"hatching",1,541
5101,16,"B16.S3xD2",1261,1263,"hatching",0,541
5102,16,"B16.S3xD2",1261,1263,"hatching",1,542
5103,16,"B16.S3xD2",1261,1263,"hatching",1,542
5104,16,"B16.S3xD2",1261,1263,"hatching",1,542
5105,16,"B16.S3xD2",1261,1263,"hatching",1,542
5106,16,"B16.S3xD2",1261,1263,"hatching",1,542
5107,16,"B16.S3xD2",1261,1263,"hatching",1,542
5108,16,"B16.S3xD2",1261,1263,"hatching",1,542
5109,16,"B16.S3xD2",1261,1263,"hatching",1,542
5110,16,"B16.S3xD2",1261,1263,"hatching",1,542
5111,16,"B16.S3xD2",1261,1263,"hatching",1,542
5112,16,"B16.S3xD2",1261,1263,"hatching",1,542
5113,16,"B16.S3xD2",1261,1263,"hatching",1,542
5114,16,"B16.S3xD2",1261,1263,"hatching",1,542
5115,16,"B16.S3xD2",1261,1263,"hatching",1,542
5116,16,"B16.S3xD2",1261,1263,"hatching",1,542
5117,16,"B16.S3xD2",1261,1263,"hatching",1,542
5118,16,"B16.S3xD2",1261,1263,"hatching",1,542
1229,16,"B16.S3xD3",1261,1264,"h.length",214.24,NA
1229,16,"B16.S3xD3",1261,1264,"n.length",468.22,NA
1230,16,"B16.S3xD3",1261,1264,"h.length",190.44,NA
1230,16,"B16.S3xD3",1261,1264,"n.length",462.59,NA
1231,16,"B16.S3xD3",1261,1264,"h.length",207.95,NA
1231,16,"B16.S3xD3",1261,1264,"n.length",460.52,NA
1232,16,"B16.S3xD3",1261,1264,"h.length",203.76,NA
1232,16,"B16.S3xD3",1261,1264,"n.length",464.98,NA
1233,16,"B16.S3xD3",1261,1264,"h.length",220.08,NA
1233,16,"B16.S3xD3",1261,1264,"n.length",456.06,NA
1234,16,"B16.S3xD3",1261,1264,"h.length",215,NA
1234,16,"B16.S3xD3",1261,1264,"n.length",451.34,NA
1235,16,"B16.S3xD3",1261,1264,"h.length",211.48,NA
1235,16,"B16.S3xD3",1261,1264,"n.length",436.36,NA
1236,16,"B16.S3xD3",1261,1264,"h.length",213.36,NA
1236,16,"B16.S3xD3",1261,1264,"n.length",477.29,NA
1237,16,"B16.S3xD3",1261,1264,"h.length",201.7,NA
1237,16,"B16.S3xD3",1261,1264,"n.length",465.45,NA
1238,16,"B16.S3xD3",1261,1264,"h.length",211.63,NA
1238,16,"B16.S3xD3",1261,1264,"n.length",461.49,NA
1239,16,"B16.S3xD3",1261,1264,"h.length",195.7,NA
1239,16,"B16.S3xD3",1261,1264,"n.length",461.3,NA
1240,16,"B16.S3xD3",1261,1264,"h.length",221.55,NA
1240,16,"B16.S3xD3",1261,1264,"n.length",459.36,NA
5119,16,"B16.S3xD3",1261,1264,"hatching",1,546
5120,16,"B16.S3xD3",1261,1264,"hatching",1,546
5121,16,"B16.S3xD3",1261,1264,"hatching",1,546
5122,16,"B16.S3xD3",1261,1264,"hatching",1,546
5123,16,"B16.S3xD3",1261,1264,"hatching",1,546
5124,16,"B16.S3xD3",1261,1264,"hatching",1,546
5125,16,"B16.S3xD3",1261,1264,"hatching",1,546
5126,16,"B16.S3xD3",1261,1264,"hatching",1,546
5127,16,"B16.S3xD3",1261,1264,"hatching",1,546
5128,16,"B16.S3xD3",1261,1264,"hatching",1,546
5129,16,"B16.S3xD3",1261,1264,"hatching",1,546
5130,16,"B16.S3xD3",1261,1264,"hatching",1,546
5131,16,"B16.S3xD3",1261,1264,"hatching",1,546
5132,16,"B16.S3xD3",1261,1264,"hatching",1,546
5133,16,"B16.S3xD3",1261,1264,"hatching",1,546
5134,16,"B16.S3xD3",1261,1264,"hatching",1,546
5135,16,"B16.S3xD3",1261,1264,"hatching",1,546
5136,16,"B16.S3xD3",1261,1264,"hatching",1,546
5137,16,"B16.S3xD3",1261,1264,"hatching",0,546
5138,16,"B16.S3xD3",1261,1264,"hatching",0,546
5139,16,"B16.S3xD3",1261,1264,"hatching",1,547
5140,16,"B16.S3xD3",1261,1264,"hatching",1,547
5141,16,"B16.S3xD3",1261,1264,"hatching",1,547
5142,16,"B16.S3xD3",1261,1264,"hatching",1,547
5143,16,"B16.S3xD3",1261,1264,"hatching",1,547
5144,16,"B16.S3xD3",1261,1264,"hatching",1,547
5145,16,"B16.S3xD3",1261,1264,"hatching",1,547
5146,16,"B16.S3xD3",1261,1264,"hatching",1,547
5147,16,"B16.S3xD3",1261,1264,"hatching",1,547
5148,16,"B16.S3xD3",1261,1264,"hatching",1,547
5149,16,"B16.S3xD3",1261,1264,"hatching",1,547
5150,16,"B16.S3xD3",1261,1264,"hatching",1,547
5151,16,"B16.S3xD3",1261,1264,"hatching",1,547
5152,16,"B16.S3xD3",1261,1264,"hatching",1,547
5153,16,"B16.S3xD3",1261,1264,"hatching",0,547
5154,16,"B16.S3xD3",1261,1264,"hatching",1,548
5155,16,"B16.S3xD3",1261,1264,"hatching",1,548
5156,16,"B16.S3xD3",1261,1264,"hatching",1,548
5157,16,"B16.S3xD3",1261,1264,"hatching",1,548
5158,16,"B16.S3xD3",1261,1264,"hatching",1,548
5159,16,"B16.S3xD3",1261,1264,"hatching",1,548
5160,16,"B16.S3xD3",1261,1264,"hatching",1,548
5161,16,"B16.S3xD3",1261,1264,"hatching",1,548
5162,16,"B16.S3xD3",1261,1264,"hatching",1,548
5163,16,"B16.S3xD3",1261,1264,"hatching",1,548
5164,16,"B16.S3xD3",1261,1264,"hatching",1,548
5165,16,"B16.S3xD3",1261,1264,"hatching",1,548
5166,16,"B16.S3xD3",1261,1264,"hatching",1,548
5167,16,"B16.S3xD3",1261,1264,"hatching",1,548
5168,16,"B16.S3xD3",1261,1264,"hatching",1,548
5169,16,"B16.S3xD3",1261,1264,"hatching",1,548
5170,16,"B16.S3xD3",1261,1264,"hatching",1,548
5171,16,"B16.S3xD3",1261,1264,"hatching",1,548
5172,16,"B16.S3xD3",1261,1264,"hatching",1,548
5173,16,"B16.S3xD3",1261,1264,"hatching",0,548
18,2,"B2.S1xD1",261,276,"h.length",215.39,NA
18,2,"B2.S1xD1",261,276,"n.length",451.4,NA
19,2,"B2.S1xD1",261,276,"h.length",194.97,NA
19,2,"B2.S1xD1",261,276,"n.length",462.09,NA
20,2,"B2.S1xD1",261,276,"h.length",209.74,NA
20,2,"B2.S1xD1",261,276,"n.length",420.44,NA
21,2,"B2.S1xD1",261,276,"h.length",210.65,NA
21,2,"B2.S1xD1",261,276,"n.length",461.95,NA
22,2,"B2.S1xD1",261,276,"h.length",207.37,NA
22,2,"B2.S1xD1",261,276,"n.length",457.26,NA
23,2,"B2.S1xD2",261,277,"h.length",207.9,NA
23,2,"B2.S1xD2",261,277,"n.length",440.78,NA
24,2,"B2.S1xD2",261,277,"h.length",206.47,NA
24,2,"B2.S1xD2",261,277,"n.length",438.21,NA
25,2,"B2.S1xD2",261,277,"h.length",217.4,NA
25,2,"B2.S1xD2",261,277,"n.length",446.64,NA
26,2,"B2.S1xD2",261,277,"h.length",211.41,NA
26,2,"B2.S1xD2",261,277,"n.length",441.59,NA
27,2,"B2.S1xD2",261,277,"h.length",215.69,NA
27,2,"B2.S1xD2",261,277,"n.length",447.54,NA
28,2,"B2.S2xD1",262,276,"h.length",222.38,NA
28,2,"B2.S2xD1",262,276,"n.length",451.51,NA
29,2,"B2.S2xD1",262,276,"h.length",210.14,NA
29,2,"B2.S2xD1",262,276,"n.length",461.64,NA
30,2,"B2.S2xD1",262,276,"h.length",216.78,NA
30,2,"B2.S2xD1",262,276,"n.length",462.33,NA
31,2,"B2.S2xD1",262,276,"h.length",215.04,NA
31,2,"B2.S2xD1",262,276,"n.length",460.72,NA
32,2,"B2.S2xD1",262,276,"h.length",215.03,NA
32,2,"B2.S2xD1",262,276,"n.length",450.42,NA
33,2,"B2.S2xD2",262,277,"h.length",229.61,NA
33,2,"B2.S2xD2",262,277,"n.length",424.57,NA
34,2,"B2.S2xD2",262,277,"h.length",214.6,NA
34,2,"B2.S2xD2",262,277,"n.length",418.29,NA
35,2,"B2.S2xD2",262,277,"h.length",203.91,NA
35,2,"B2.S2xD2",262,277,"n.length",437.22,NA
36,2,"B2.S2xD2",262,277,"h.length",210.86,NA
36,2,"B2.S2xD2",262,277,"n.length",435.85,NA
37,2,"B2.S2xD2",262,277,"h.length",206.92,NA
37,2,"B2.S2xD2",262,277,"n.length",421.45,NA
38,3,"B3.S1xD1",263,278,"h.length",205.55,NA
38,3,"B3.S1xD1",263,278,"n.length",447.62,NA
39,3,"B3.S1xD1",263,278,"h.length",204.77,NA
39,3,"B3.S1xD1",263,278,"n.length",479.5,NA
40,3,"B3.S1xD1",263,278,"h.length",208.63,NA
40,3,"B3.S1xD1",263,278,"n.length",441.74,NA
41,3,"B3.S1xD1",263,278,"h.length",198.49,NA
41,3,"B3.S1xD1",263,278,"n.length",480.81,NA
42,3,"B3.S1xD1",263,278,"h.length",212.12,NA
42,3,"B3.S1xD1",263,278,"n.length",491.41,NA
5174,3,"B3.S1xD1",263,278,"settling",1,1
5175,3,"B3.S1xD1",263,278,"settling",1,1
5176,3,"B3.S1xD1",263,278,"settling",1,1
5177,3,"B3.S1xD1",263,278,"settling",1,1
5178,3,"B3.S1xD1",263,278,"settling",1,1
5179,3,"B3.S1xD1",263,278,"settling",1,1
5180,3,"B3.S1xD1",263,278,"settling",1,1
5181,3,"B3.S1xD1",263,278,"settling",1,1
5182,3,"B3.S1xD1",263,278,"settling",1,1
5183,3,"B3.S1xD1",263,278,"settling",1,2
5184,3,"B3.S1xD1",263,278,"settling",1,2
5185,3,"B3.S1xD1",263,278,"settling",1,2
5186,3,"B3.S1xD1",263,278,"settling",1,2
5187,3,"B3.S1xD1",263,278,"settling",1,2
5188,3,"B3.S1xD1",263,278,"settling",1,2
5189,3,"B3.S1xD1",263,278,"settling",1,2
5190,3,"B3.S1xD1",263,278,"settling",1,2
5191,3,"B3.S1xD1",263,278,"settling",1,2
5192,3,"B3.S1xD1",263,278,"settling",0,2
5193,3,"B3.S1xD1",263,278,"settling",1,3
5194,3,"B3.S1xD1",263,278,"settling",1,3
5195,3,"B3.S1xD1",263,278,"settling",1,3
5196,3,"B3.S1xD1",263,278,"settling",1,3
5197,3,"B3.S1xD1",263,278,"settling",1,3
5198,3,"B3.S1xD1",263,278,"settling",1,3
5199,3,"B3.S1xD1",263,278,"settling",1,3
5200,3,"B3.S1xD1",263,278,"settling",1,3
5201,3,"B3.S1xD1",263,278,"settling",1,3
5202,3,"B3.S1xD1",263,278,"settling",1,3
5203,3,"B3.S1xD1",263,278,"settling",1,3
5204,3,"B3.S1xD1",263,278,"settling",1,3
43,3,"B3.S1xD2",263,279,"h.length",222.59,NA
43,3,"B3.S1xD2",263,279,"n.length",471.75,NA
44,3,"B3.S1xD2",263,279,"h.length",204.89,NA
44,3,"B3.S1xD2",263,279,"n.length",441.39,NA
45,3,"B3.S1xD2",263,279,"h.length",207.79,NA
45,3,"B3.S1xD2",263,279,"n.length",450.77,NA
46,3,"B3.S1xD2",263,279,"h.length",218.3,NA
46,3,"B3.S1xD2",263,279,"n.length",469.44,NA
47,3,"B3.S1xD2",263,279,"h.length",210.75,NA
47,3,"B3.S1xD2",263,279,"n.length",447.86,NA
5205,3,"B3.S1xD2",263,279,"settling",1,4
5206,3,"B3.S1xD2",263,279,"settling",1,4
5207,3,"B3.S1xD2",263,279,"settling",1,4
5208,3,"B3.S1xD2",263,279,"settling",1,4
5209,3,"B3.S1xD2",263,279,"settling",1,4
5210,3,"B3.S1xD2",263,279,"settling",1,4
5211,3,"B3.S1xD2",263,279,"settling",0,4
5212,3,"B3.S1xD2",263,279,"settling",1,5
5213,3,"B3.S1xD2",263,279,"settling",1,5
5214,3,"B3.S1xD2",263,279,"settling",1,5
5215,3,"B3.S1xD2",263,279,"settling",1,5
5216,3,"B3.S1xD2",263,279,"settling",1,5
5217,3,"B3.S1xD2",263,279,"settling",1,5
5218,3,"B3.S1xD2",263,279,"settling",1,5
5219,3,"B3.S1xD2",263,279,"settling",0,5
5220,3,"B3.S1xD2",263,279,"settling",0,5
5221,3,"B3.S1xD2",263,279,"settling",1,6
5222,3,"B3.S1xD2",263,279,"settling",1,6
5223,3,"B3.S1xD2",263,279,"settling",1,6
5224,3,"B3.S1xD2",263,279,"settling",1,6
5225,3,"B3.S1xD2",263,279,"settling",1,6
5226,3,"B3.S1xD2",263,279,"settling",1,6
5227,3,"B3.S1xD2",263,279,"settling",1,6
5228,3,"B3.S1xD2",263,279,"settling",1,6
5229,3,"B3.S1xD2",263,279,"settling",0,6
5230,3,"B3.S1xD2",263,279,"settling",0,6
48,3,"B3.S2xD1",264,278,"h.length",196.99,NA
48,3,"B3.S2xD1",264,278,"n.length",433.98,NA
49,3,"B3.S2xD1",264,278,"h.length",220.18,NA
49,3,"B3.S2xD1",264,278,"n.length",443.88,NA
50,3,"B3.S2xD1",264,278,"h.length",209.88,NA
50,3,"B3.S2xD1",264,278,"n.length",461.72,NA
51,3,"B3.S2xD1",264,278,"h.length",212.59,NA
51,3,"B3.S2xD1",264,278,"n.length",459.6,NA
52,3,"B3.S2xD1",264,278,"h.length",208.97,NA
52,3,"B3.S2xD1",264,278,"n.length",466.49,NA
5231,3,"B3.S2xD1",264,278,"settling",1,7
5232,3,"B3.S2xD1",264,278,"settling",1,7
5233,3,"B3.S2xD1",264,278,"settling",0,7
5234,3,"B3.S2xD1",264,278,"settling",0,7
5235,3,"B3.S2xD1",264,278,"settling",0,7
5236,3,"B3.S2xD1",264,278,"settling",0,7
5237,3,"B3.S2xD1",264,278,"settling",0,7
5238,3,"B3.S2xD1",264,278,"settling",0,7
5239,3,"B3.S2xD1",264,278,"settling",0,7
5240,3,"B3.S2xD1",264,278,"settling",0,7
5241,3,"B3.S2xD1",264,278,"settling",1,8
5242,3,"B3.S2xD1",264,278,"settling",1,8
5243,3,"B3.S2xD1",264,278,"settling",1,8
5244,3,"B3.S2xD1",264,278,"settling",1,8
5245,3,"B3.S2xD1",264,278,"settling",1,8
5246,3,"B3.S2xD1",264,278,"settling",1,8
5247,3,"B3.S2xD1",264,278,"settling",1,8
5248,3,"B3.S2xD1",264,278,"settling",1,8
5249,3,"B3.S2xD1",264,278,"settling",1,8
5250,3,"B3.S2xD1",264,278,"settling",1,8
5251,3,"B3.S2xD1",264,278,"settling",1,8
5252,3,"B3.S2xD1",264,278,"settling",1,8
5253,3,"B3.S2xD1",264,278,"settling",1,8
5254,3,"B3.S2xD1",264,278,"settling",1,8
5255,3,"B3.S2xD1",264,278,"settling",1,8
5256,3,"B3.S2xD1",264,278,"settling",1,9
5257,3,"B3.S2xD1",264,278,"settling",1,9
5258,3,"B3.S2xD1",264,278,"settling",1,9
5259,3,"B3.S2xD1",264,278,"settling",1,9
5260,3,"B3.S2xD1",264,278,"settling",1,9
5261,3,"B3.S2xD1",264,278,"settling",0,9
5262,3,"B3.S2xD1",264,278,"settling",0,9
5263,3,"B3.S2xD1",264,278,"settling",0,9
5264,3,"B3.S2xD1",264,278,"settling",0,9
53,3,"B3.S2xD2",264,279,"h.length",205.48,NA
53,3,"B3.S2xD2",264,279,"n.length",455.72,NA
54,3,"B3.S2xD2",264,279,"h.length",226.2,NA
54,3,"B3.S2xD2",264,279,"n.length",453.42,NA
55,3,"B3.S2xD2",264,279,"h.length",206.66,NA
55,3,"B3.S2xD2",264,279,"n.length",429.45,NA
56,3,"B3.S2xD2",264,279,"h.length",203.06,NA
56,3,"B3.S2xD2",264,279,"n.length",455.18,NA
57,3,"B3.S2xD2",264,279,"h.length",205.64,NA
57,3,"B3.S2xD2",264,279,"n.length",450.44,NA
5265,3,"B3.S2xD2",264,279,"settling",1,10
5266,3,"B3.S2xD2",264,279,"settling",1,10
5267,3,"B3.S2xD2",264,279,"settling",1,10
5268,3,"B3.S2xD2",264,279,"settling",1,10
5269,3,"B3.S2xD2",264,279,"settling",1,10
5270,3,"B3.S2xD2",264,279,"settling",0,10
5271,3,"B3.S2xD2",264,279,"settling",0,10
5272,3,"B3.S2xD2",264,279,"settling",0,10
5273,3,"B3.S2xD2",264,279,"settling",1,11
5274,3,"B3.S2xD2",264,279,"settling",1,11
5275,3,"B3.S2xD2",264,279,"settling",1,11
5276,3,"B3.S2xD2",264,279,"settling",1,11
5277,3,"B3.S2xD2",264,279,"settling",1,11
5278,3,"B3.S2xD2",264,279,"settling",1,11
5279,3,"B3.S2xD2",264,279,"settling",0,11
5280,3,"B3.S2xD2",264,279,"settling",0,11
5281,3,"B3.S2xD2",264,279,"settling",0,11
5282,3,"B3.S2xD2",264,279,"settling",0,11
5283,3,"B3.S2xD2",264,279,"settling",0,12
5284,3,"B3.S2xD2",264,279,"settling",0,12
5285,3,"B3.S2xD2",264,279,"settling",0,12
5286,3,"B3.S2xD2",264,279,"settling",0,12
5287,3,"B3.S2xD2",264,279,"settling",0,12
5288,3,"B3.S2xD2",264,279,"settling",0,12
5289,3,"B3.S2xD2",264,279,"settling",0,12
5290,3,"B3.S2xD2",264,279,"settling",0,12
5291,3,"B3.S2xD2",264,279,"settling",0,12
58,4,"B4.S1xD1",265,280,"h.length",196.37,NA
58,4,"B4.S1xD1",265,280,"n.length",440.12,NA
59,4,"B4.S1xD1",265,280,"h.length",213.73,NA
59,4,"B4.S1xD1",265,280,"n.length",457.27,NA
60,4,"B4.S1xD1",265,280,"h.length",200.16,NA
60,4,"B4.S1xD1",265,280,"n.length",436.81,NA
61,4,"B4.S1xD1",265,280,"h.length",205.6,NA
61,4,"B4.S1xD1",265,280,"n.length",448.48,NA
62,4,"B4.S1xD1",265,280,"h.length",196.25,NA
62,4,"B4.S1xD1",265,280,"n.length",479.75,NA
5292,4,"B4.S1xD1",265,280,"settling",1,13
5293,4,"B4.S1xD1",265,280,"settling",1,13
5294,4,"B4.S1xD1",265,280,"settling",1,13
5295,4,"B4.S1xD1",265,280,"settling",1,13
5296,4,"B4.S1xD1",265,280,"settling",1,13
5297,4,"B4.S1xD1",265,280,"settling",1,13
5298,4,"B4.S1xD1",265,280,"settling",1,13
5299,4,"B4.S1xD1",265,280,"settling",1,13
5300,4,"B4.S1xD1",265,280,"settling",1,13
5301,4,"B4.S1xD1",265,280,"settling",1,13
5302,4,"B4.S1xD1",265,280,"settling",1,13
5303,4,"B4.S1xD1",265,280,"settling",1,13
5304,4,"B4.S1xD1",265,280,"settling",1,13
5305,4,"B4.S1xD1",265,280,"settling",1,13
5306,4,"B4.S1xD1",265,280,"settling",1,13
5307,4,"B4.S1xD1",265,280,"settling",1,13
5308,4,"B4.S1xD1",265,280,"settling",1,13
5309,4,"B4.S1xD1",265,280,"settling",1,13
5310,4,"B4.S1xD1",265,280,"settling",1,13
5311,4,"B4.S1xD1",265,280,"settling",0,13
5312,4,"B4.S1xD1",265,280,"settling",1,14
5313,4,"B4.S1xD1",265,280,"settling",1,14
5314,4,"B4.S1xD1",265,280,"settling",1,14
5315,4,"B4.S1xD1",265,280,"settling",1,14
5316,4,"B4.S1xD1",265,280,"settling",1,14
5317,4,"B4.S1xD1",265,280,"settling",1,14
5318,4,"B4.S1xD1",265,280,"settling",1,14
5319,4,"B4.S1xD1",265,280,"settling",1,14
5320,4,"B4.S1xD1",265,280,"settling",1,14
5321,4,"B4.S1xD1",265,280,"settling",1,14
5322,4,"B4.S1xD1",265,280,"settling",1,14
5323,4,"B4.S1xD1",265,280,"settling",1,14
5324,4,"B4.S1xD1",265,280,"settling",1,14
5325,4,"B4.S1xD1",265,280,"settling",1,14
5326,4,"B4.S1xD1",265,280,"settling",1,14
5327,4,"B4.S1xD1",265,280,"settling",1,14
5328,4,"B4.S1xD1",265,280,"settling",0,14
5329,4,"B4.S1xD1",265,280,"settling",0,14
5330,4,"B4.S1xD1",265,280,"settling",1,15
5331,4,"B4.S1xD1",265,280,"settling",1,15
5332,4,"B4.S1xD1",265,280,"settling",1,15
